,Followers.at.Posting,type_Live Video Complete,Likes.at.Posting,time_difference,prep,WC,focuspast,number,OtherP,Sixltr,article,fnctn,page_category_NEWS_SITE,WPS,Period,Comma,motion,we,time,sec_15,sec_30,sec_60,sec_120,sec_half_day,sec_day,sec_7_days,target,popular
11710,224330,0,222644,67713012.0,8.33,48,0.0,0.0,18.75,27.08,2.08,22.92,0,16.0,6.25,4.17,0.0,0.0,4.17,1,1,1,1,1,1,1,8,0
126627,11192754,0,9517261,9600553.0,6.0,50,0.0,2.0,0.0,40.0,6.0,42.0,0,16.67,4.0,6.0,6.0,2.0,0.0,1,1,1,1,1,1,1,14,0
59181,5463651,0,5390210,7449910.0,7.14,42,2.38,0.0,0.0,16.67,2.38,35.71,0,42.0,2.38,0.0,0.0,4.76,2.38,1,1,1,1,1,1,1,129,1
115891,441857,0,457872,25084493.0,6.82,44,0.0,6.82,9.09,29.55,4.55,15.91,0,14.67,4.55,6.82,0.0,2.27,4.55,1,1,1,1,1,1,1,0,0
10902,174804,1,181349,66614184.0,22.73,22,4.55,9.09,0.0,22.73,0.0,27.27,0,5.5,9.09,13.64,4.55,0.0,4.55,1,1,1,1,1,1,1,10,0
131551,30988,0,28875,17456205.0,9.09,55,7.27,9.09,1.82,10.91,10.91,43.64,0,18.33,5.45,3.64,1.82,0.0,12.73,1,1,1,1,1,1,1,3,0
30873,256773,0,253410,32687694.0,5.36,56,0.0,0.0,21.43,25.0,7.14,25.0,0,14.0,16.07,1.79,3.57,1.79,7.14,1,1,1,1,1,1,1,3,0
96157,42970,0,42855,62866884.0,9.68,217,0.46,3.69,2.76,16.59,4.61,45.62,0,14.47,8.76,1.84,1.84,0.0,1.84,1,1,1,1,1,1,1,4,0
40147,478365,0,469697,43555214.0,9.59,73,0.0,0.0,12.33,19.18,2.74,24.66,0,12.17,10.96,2.74,4.11,1.37,5.48,1,1,1,1,1,1,1,3,0
88612,341094,1,344379,52251262.0,14.81,27,0.0,0.0,0.0,14.81,11.11,40.74,0,13.5,3.7,0.0,0.0,3.7,7.41,1,1,1,1,1,1,1,65,1
35447,242878,0,237515,37820414.0,3.49,86,0.0,1.16,15.12,26.74,4.65,20.93,0,17.2,8.14,3.49,1.16,0.0,6.98,1,1,1,1,1,1,1,10,0
8813,135532,0,118965,63705338.0,16.0,25,8.0,8.0,0.0,32.0,0.0,32.0,0,25.0,0.0,0.0,8.0,0.0,16.0,1,1,1,1,1,1,1,2,0
121404,412788,0,395761,2045414.0,4.17,48,4.17,6.25,14.58,20.83,4.17,35.42,0,12.0,10.42,4.17,0.0,0.0,2.08,1,1,1,1,1,1,1,7,0
91411,538107,0,499990,55895932.0,6.67,30,0.0,0.0,0.0,30.0,3.33,40.0,0,15.0,3.33,3.33,0.0,0.0,6.67,1,1,1,1,1,1,1,570,1
64409,704788,0,649827,15982804.0,8.33,24,0.0,0.0,16.67,8.33,0.0,25.0,0,12.0,16.67,0.0,0.0,0.0,4.17,1,1,1,1,1,1,1,59,1
32682,630510,0,580065,34754071.0,4.0,50,0.0,0.0,20.0,22.0,0.0,8.0,0,25.0,14.0,0.0,2.0,0.0,2.0,1,1,1,1,1,1,1,13,0
122391,356950,1,319354,3543388.0,0.0,13,0.0,0.0,0.0,38.46,15.38,15.38,0,13.0,0.0,0.0,0.0,0.0,23.08,1,1,1,1,1,1,1,71,1
13497,199335,0,204115,70095772.0,13.51,37,0.0,0.0,10.81,16.22,5.41,40.54,0,12.33,2.7,2.7,0.0,2.7,10.81,1,1,1,1,1,1,1,3,0
100463,33340,0,33163,36571213.0,20.0,20,0.0,0.0,0.0,5.0,15.0,45.0,0,10.0,0.0,5.0,0.0,0.0,20.0,1,1,1,1,1,1,1,5,0
49971,122260,0,123228,25550297.0,17.65,17,0.0,0.0,0.0,35.29,0.0,29.41,0,17.0,0.0,0.0,0.0,0.0,17.65,1,1,1,1,1,1,1,14,0
75905,5033472,0,5439713,64986854.0,8.0,50,0.0,20.0,22.0,12.0,4.0,20.0,0,8.33,16.0,2.0,2.0,2.0,2.0,1,1,1,1,1,1,1,4,0
25640,83374,0,84364,56423896.0,20.93,43,9.3,4.65,0.0,23.26,11.63,46.51,0,21.5,2.33,6.98,0.0,0.0,2.33,1,1,1,1,1,1,1,22,0
130584,91433,0,88184,15999788.0,9.09,22,0.0,0.0,13.64,27.27,4.55,13.64,0,7.33,18.18,0.0,0.0,0.0,4.55,1,1,1,1,1,1,1,0,0
49176,115440,1,112221,24119472.0,13.33,15,6.67,0.0,0.0,40.0,0.0,33.33,0,15.0,0.0,0.0,6.67,0.0,0.0,1,1,1,1,1,1,1,50,1
119781,4636212,0,4734957,31149252.0,0.0,18,0.0,5.56,11.11,50.0,0.0,5.56,0,9.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,500,1
99325,278304,0,278639,35317005.0,2.22,45,2.22,8.89,11.11,24.44,4.44,15.56,0,22.5,6.67,0.0,0.0,0.0,6.67,1,1,1,1,1,1,1,11,0
44273,787381,1,733057,48579936.0,20.37,54,3.7,1.85,0.0,25.93,9.26,37.04,0,13.5,9.26,3.7,5.56,0.0,5.56,1,1,1,1,1,1,1,386,1
112975,1233807,0,1256758,20222596.0,8.7,46,0.0,0.0,0.0,26.09,8.7,34.78,0,23.0,4.35,2.17,0.0,0.0,2.17,1,1,1,1,1,1,1,3,0
128111,584246,0,526257,12196405.0,13.89,36,2.78,0.0,19.44,13.89,5.56,38.89,0,18.0,5.56,0.0,2.78,0.0,2.78,1,1,1,1,1,1,1,492,1
11546,614288,0,589370,67416014.0,3.12,32,3.12,0.0,9.38,37.5,0.0,21.88,0,10.67,18.75,3.12,6.25,9.38,6.25,1,1,1,1,1,1,1,21,0
49697,6386842,0,5815435,25044014.0,18.18,22,0.0,0.0,13.64,0.0,4.55,31.82,1,11.0,4.55,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,85,1
131918,640371,0,547635,17897534.0,10.53,38,2.63,7.89,0.0,26.32,2.63,23.68,0,9.5,5.26,2.63,0.0,0.0,13.16,1,1,1,1,1,1,1,46,1
44176,24870,0,23258,48483509.0,16.05,81,1.23,13.58,2.47,16.05,4.94,27.16,1,27.0,3.7,3.7,1.23,0.0,4.94,1,1,1,1,1,1,1,2,0
7385,37371,0,37962,92844538.0,9.81,214,0.47,4.21,0.93,21.5,7.94,35.51,0,16.46,6.54,4.21,0.93,0.0,3.74,1,1,1,1,1,1,1,14,0
43966,585614,0,565928,48294497.0,10.17,59,0.0,6.78,16.95,23.73,1.69,28.81,0,29.5,5.08,1.69,0.0,0.0,5.08,1,1,1,1,1,1,1,119,1
66328,171547,1,177913,81726970.0,21.74,23,4.35,8.7,0.0,17.39,0.0,30.43,0,5.75,8.7,13.04,4.35,4.35,4.35,1,1,1,1,1,1,1,23,0
13668,659058,0,680589,70268113.0,6.06,33,3.03,0.0,3.03,18.18,6.06,36.36,0,11.0,6.06,0.0,3.03,3.03,0.0,1,1,1,1,1,1,1,30,0
131773,277770,0,205964,17701392.0,12.9,62,6.45,0.0,0.0,20.97,11.29,40.32,1,31.0,3.23,0.0,8.06,0.0,4.84,1,1,1,1,1,1,1,175,1
102332,109489,1,108958,38643603.0,18.05,133,0.0,6.02,0.0,26.32,9.77,42.86,0,13.3,6.77,0.0,2.26,0.0,16.54,1,1,1,1,1,1,1,35,0
79354,10532,0,10706,69698894.0,11.43,70,0.0,1.43,7.14,21.43,5.71,32.86,0,17.5,4.29,1.43,0.0,0.0,4.29,1,1,1,1,1,1,1,9,0
15865,194406,0,199046,73685572.0,15.15,33,0.0,0.0,0.0,12.12,9.09,45.45,0,8.25,9.09,0.0,0.0,6.06,15.15,1,1,1,1,1,1,1,5,0
53566,188297,1,189389,31093311.0,21.74,23,4.35,8.7,0.0,17.39,0.0,30.43,0,5.75,8.7,13.04,4.35,4.35,4.35,1,1,1,1,1,1,1,16,0
51525,189530,0,184783,27966307.0,17.81,73,0.0,1.37,1.37,31.51,4.11,31.51,0,36.5,5.48,17.81,4.11,0.0,4.11,1,1,1,1,1,1,1,6,0
102014,186073,1,188914,38268428.0,21.74,23,4.35,8.7,0.0,17.39,0.0,30.43,0,5.75,8.7,13.04,4.35,4.35,4.35,1,1,1,1,1,1,1,11,0
133980,413125,0,395910,-3766.0,0.0,37,0.0,0.0,43.24,27.03,2.7,13.51,0,12.33,13.51,2.7,0.0,2.7,2.7,0,0,0,0,0,0,0,19,0
113097,263421,0,256193,20480049.0,11.11,45,0.0,0.0,2.22,8.89,6.67,51.11,0,9.0,2.22,2.22,4.44,6.67,6.67,1,1,1,1,1,1,1,3,0
50198,327818,0,296669,25941312.0,9.09,55,0.0,1.82,0.0,49.09,5.45,21.82,0,13.75,7.27,9.09,0.0,0.0,7.27,1,1,1,1,1,1,1,10,0
122062,13150,0,12897,3084494.0,9.09,66,0.0,4.55,3.03,21.21,3.03,42.42,0,13.2,4.55,0.0,3.03,0.0,4.55,1,1,1,1,1,1,1,5,0
29905,213020,0,216893,62583374.0,15.44,149,2.01,2.01,0.0,20.13,6.04,44.3,1,12.42,8.72,1.34,2.01,0.67,4.7,1,1,1,1,1,1,1,18,0
13217,195490,0,200043,69712913.0,11.11,27,0.0,0.0,0.0,29.63,14.81,40.74,0,9.0,7.41,0.0,0.0,0.0,22.22,1,1,1,1,1,1,1,12,0
124270,588706,0,518067,5952313.0,9.84,61,0.0,0.0,6.56,13.11,4.92,32.79,0,12.2,9.84,6.56,1.64,4.92,4.92,1,1,1,1,1,1,1,13,0
59434,283328,0,259565,7869241.0,11.54,52,1.92,5.77,0.0,21.15,9.62,40.38,0,10.4,5.77,1.92,5.77,0.0,1.92,1,1,1,1,1,1,1,3,0
120227,337990,0,305760,345614.0,10.0,20,0.0,0.0,0.0,15.0,10.0,35.0,0,6.67,10.0,0.0,0.0,0.0,25.0,1,1,1,1,1,1,0,27,0
44150,347814,0,359968,48466513.0,10.2,49,0.0,2.04,6.12,16.33,6.12,26.53,0,16.33,8.16,0.0,0.0,0.0,4.08,1,1,1,1,1,1,1,0,0
59122,88886,0,88372,7364526.0,12.79,86,0.0,12.79,4.65,32.56,3.49,29.07,0,28.67,5.81,3.49,2.33,1.16,13.95,1,1,1,1,1,1,1,8,0
93121,141321,0,145174,58238714.0,5.41,37,0.0,8.11,21.62,32.43,8.11,27.03,0,7.4,13.51,5.41,0.0,0.0,8.11,1,1,1,1,1,1,1,3,0
65285,434565,0,391386,17200514.0,9.86,71,2.82,2.82,12.68,25.35,2.82,36.62,0,14.2,4.23,1.41,2.82,0.0,9.86,1,1,1,1,1,1,1,18,0
77468,550617,0,525681,67193114.0,17.5,40,0.0,0.0,0.0,35.0,5.0,37.5,0,20.0,2.5,0.0,2.5,2.5,2.5,1,1,1,1,1,1,1,6,0
10701,29032,0,30061,66244934.0,12.23,139,0.0,6.47,6.47,19.42,10.07,33.09,0,15.44,10.07,5.04,1.44,0.0,9.35,1,1,1,1,1,1,1,2,0
68640,745931,0,758433,85216152.0,0.0,19,0.0,0.0,0.0,5.26,5.26,42.11,0,6.33,0.0,0.0,0.0,0.0,15.79,1,1,1,1,1,1,1,23,0
111154,448472,1,415692,49520898.0,5.88,17,0.0,5.88,0.0,47.06,0.0,11.76,0,8.5,5.88,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,219,1
43685,39522,0,37379,47888529.0,6.45,31,0.0,12.9,6.45,22.58,3.23,29.03,0,10.33,3.23,3.23,0.0,0.0,22.58,1,1,1,1,1,1,1,5,0
13477,386270,0,397021,70080014.0,12.28,57,0.0,8.77,7.02,17.54,5.26,40.35,0,19.0,5.26,5.26,0.0,1.75,7.02,1,1,1,1,1,1,1,10,0
126439,14622274,0,14032294,9248297.0,10.39,77,1.3,0.0,0.0,38.96,12.99,45.45,0,25.67,3.9,3.9,1.3,0.0,6.49,1,1,1,1,1,1,1,8,0
19606,244837,0,255064,79836614.0,6.25,16,0.0,0.0,0.0,37.5,0.0,12.5,0,8.0,0.0,12.5,0.0,0.0,6.25,1,1,1,1,1,1,1,10,0
40210,183416,1,187030,43625166.0,21.74,23,4.35,8.7,0.0,17.39,0.0,30.43,0,5.75,8.7,13.04,4.35,4.35,4.35,1,1,1,1,1,1,1,9,0
41231,25486,0,23804,44854581.0,13.43,67,1.49,5.97,1.49,23.88,4.48,23.88,1,22.33,2.99,2.99,1.49,0.0,5.97,1,1,1,1,1,1,1,4,0
51407,429061,0,432131,27838584.0,11.43,35,0.0,5.71,11.43,31.43,0.0,20.0,0,17.5,5.71,5.71,0.0,0.0,0.0,1,1,1,1,1,1,1,24,0
7481,31388,0,32621,93077913.0,23.53,17,0.0,0.0,0.0,17.65,5.88,47.06,0,17.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,0,0
110777,222907,0,219539,49031713.0,16.28,43,0.0,0.0,9.3,23.26,0.0,41.86,0,21.5,4.65,0.0,6.98,0.0,11.63,1,1,1,1,1,1,1,23,0
2170,88213,0,93224,84693314.0,5.0,40,0.0,2.5,7.5,37.5,2.5,15.0,0,20.0,5.0,5.0,2.5,0.0,2.5,1,1,1,1,1,1,1,1,0
100947,118688,0,118877,37146202.0,0.0,8,0.0,0.0,37.5,12.5,0.0,0.0,0,8.0,25.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,3,0
83463,174359,0,176938,76046113.0,21.59,88,0.0,2.27,1.14,14.77,3.41,32.95,0,17.6,3.41,4.55,1.14,0.0,4.55,1,1,1,1,1,1,1,146,1
58370,766099,1,579444,6224779.0,17.09,117,1.71,0.0,11.97,20.51,5.13,29.06,0,23.4,8.55,1.71,1.71,0.0,1.71,1,1,1,1,1,1,1,292,1
45209,136446,0,135971,49742707.0,10.2,98,0.0,33.67,4.08,12.24,8.16,24.49,0,19.6,5.1,2.04,2.04,0.0,2.04,1,1,1,1,1,1,1,9,0
62984,2505295,0,2402878,13825509.0,16.13,31,0.0,0.0,0.0,25.81,6.45,41.94,0,15.5,6.45,0.0,6.45,0.0,0.0,1,1,1,1,1,1,1,7,0
133858,454498,0,462068,18683650.0,12.77,47,0.0,4.26,12.77,14.89,4.26,31.91,0,15.67,8.51,2.13,4.26,4.26,8.51,1,1,1,1,1,1,1,7,0
68074,76504,1,79568,84309760.0,10.0,10,10.0,0.0,0.0,30.0,0.0,10.0,0,10.0,0.0,0.0,0.0,0.0,10.0,1,1,1,1,1,1,1,58,1
102233,407323,0,391240,38552111.0,12.5,24,0.0,0.0,12.5,20.83,0.0,25.0,0,8.0,8.33,0.0,4.17,4.17,0.0,1,1,1,1,1,1,1,65,1
73245,249590,0,264524,92469658.0,18.87,53,0.0,7.55,5.66,11.32,3.77,33.96,0,17.67,1.89,3.77,3.77,0.0,7.55,1,1,1,1,1,1,1,27,0
35442,46986,0,46511,37812081.0,7.44,121,0.83,4.96,3.31,22.31,4.13,42.98,0,13.44,9.09,2.48,1.65,0.0,4.13,1,1,1,1,1,1,1,14,0
79959,1087643,0,1099929,70434582.0,10.77,65,0.0,3.08,7.69,9.23,9.23,33.85,0,13.0,6.15,0.0,4.62,0.0,4.62,1,1,1,1,1,1,1,349,1
13874,5037138,0,5456565,70605494.0,17.24,29,0.0,3.45,0.0,27.59,0.0,34.48,0,14.5,6.9,3.45,0.0,0.0,3.45,1,1,1,1,1,1,1,5,0
104449,184303,1,187865,41141957.0,21.74,23,4.35,0.0,0.0,21.74,4.35,34.78,0,7.67,4.35,8.7,4.35,4.35,13.04,1,1,1,1,1,1,1,11,0
53292,549586,1,487156,30763501.0,7.59,79,2.53,0.0,0.0,37.97,2.53,25.32,0,15.8,7.59,7.59,5.06,0.0,2.53,1,1,1,1,1,1,1,102,1
25651,177479,1,183602,56433072.0,22.73,22,4.55,0.0,0.0,22.73,0.0,31.82,0,7.33,4.55,9.09,4.55,4.55,13.64,1,1,1,1,1,1,1,9,0
57010,13113,0,12873,4380397.0,11.76,85,0.0,1.18,7.06,15.29,4.71,29.41,0,14.17,9.41,2.35,0.0,0.0,4.71,1,1,1,1,1,1,1,3,0
96971,120477,0,121563,32657178.0,14.52,62,0.0,4.84,0.0,20.97,9.68,45.16,0,15.5,4.84,3.23,3.23,1.61,16.13,1,1,1,1,1,1,1,6,0
111706,625324,0,594548,18591898.0,5.19,77,0.0,5.19,29.87,24.68,5.19,23.38,0,25.67,5.19,1.3,2.6,3.9,2.6,1,1,1,1,1,1,1,4,0
50789,577440,1,506127,26852959.0,8.93,56,7.14,5.36,12.5,21.43,3.57,26.79,0,18.67,8.93,1.79,1.79,1.79,3.57,1,1,1,1,1,1,1,211,1
46761,2427174,0,2399151,20150710.0,8.82,34,5.88,2.94,0.0,29.41,2.94,47.06,0,17.0,5.88,0.0,0.0,0.0,5.88,1,1,1,1,1,1,1,11,0
31288,7213,0,7407,33209711.0,8.0,25,0.0,0.0,24.0,28.0,0.0,12.0,0,12.5,8.0,4.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,0
94729,561797,0,550919,60558587.0,11.54,52,0.0,1.92,15.38,23.08,0.0,23.08,0,26.0,7.69,0.0,1.92,0.0,5.77,1,1,1,1,1,1,1,19,0
112614,243721,0,225989,19859656.0,13.92,79,0.0,0.0,1.27,10.13,11.39,46.84,0,13.17,6.33,3.8,0.0,2.53,10.13,1,1,1,1,1,1,1,11,0
3943,327525,0,332549,87386714.0,8.82,34,2.94,0.0,11.76,29.41,5.88,23.53,0,17.0,5.88,0.0,0.0,0.0,5.88,1,1,1,1,1,1,1,29,0
118997,145634,0,143472,29997266.0,13.11,61,3.28,4.92,1.64,27.87,3.28,47.54,0,30.5,3.28,8.2,1.64,0.0,9.84,1,1,1,1,1,1,1,32,0
100778,5936113,0,5752046,36978876.0,12.68,71,1.41,7.04,30.99,21.13,7.04,22.54,1,35.5,7.04,1.41,0.0,0.0,1.41,1,1,1,1,1,1,1,18,0
548,76670,1,79685,82322042.0,14.81,27,0.0,14.81,0.0,25.93,11.11,33.33,0,13.5,3.7,0.0,0.0,0.0,11.11,1,1,1,1,1,1,1,51,1
7266,190405,0,195444,92694226.0,11.76,17,0.0,5.88,0.0,17.65,17.65,35.29,0,8.5,5.88,5.88,0.0,0.0,29.41,1,1,1,1,1,1,1,12,0
59203,541146,0,482378,7502111.0,13.89,36,0.0,0.0,16.67,30.56,2.78,30.56,0,18.0,8.33,2.78,0.0,0.0,0.0,1,1,1,1,1,1,1,34,0
117034,258303,0,254076,27036485.0,7.69,39,0.0,0.0,7.69,17.95,2.56,20.51,0,13.0,7.69,0.0,5.13,0.0,0.0,1,1,1,1,1,1,1,6,0
63483,641993,0,548161,14544508.0,4.44,45,0.0,6.67,0.0,17.78,6.67,28.89,0,11.25,4.44,2.22,0.0,0.0,8.89,1,1,1,1,1,1,1,82,1
111543,45129,0,44808,49906855.0,12.68,213,2.82,3.29,2.35,33.8,6.57,39.91,0,15.21,9.86,5.63,0.47,0.0,6.1,1,1,1,1,1,1,1,6,0
47563,124027,0,124463,21315283.0,6.25,32,0.0,3.12,0.0,34.38,3.12,28.12,0,10.67,6.25,0.0,0.0,0.0,3.12,1,1,1,1,1,1,1,26,0
130330,669635,0,532532,15735335.0,28.0,25,4.0,4.0,0.0,20.0,8.0,36.0,0,12.5,4.0,4.0,0.0,0.0,16.0,1,1,1,1,1,1,1,58,1
103621,85021,1,86027,40072906.0,0.0,6,0.0,0.0,0.0,16.67,0.0,16.67,0,3.0,0.0,0.0,16.67,0.0,0.0,1,1,1,1,1,1,1,66,1
58547,543405,0,430736,6555278.0,18.37,98,3.06,7.14,0.0,19.39,10.2,39.8,0,16.33,7.14,4.08,0.0,0.0,4.08,1,1,1,1,1,1,1,38,1
50439,192240,0,186420,26282358.0,14.55,55,0.0,0.0,3.64,14.55,3.64,47.27,0,13.75,7.27,1.82,5.45,3.64,9.09,1,1,1,1,1,1,1,8,0
133705,5389335,0,5307206,18435301.0,20.55,73,0.0,1.37,2.74,28.77,1.37,42.47,0,14.6,2.74,0.0,6.85,0.0,4.11,1,1,1,1,1,1,1,123,1
1568,525864,0,523647,83717830.0,19.44,36,2.78,2.78,2.78,30.56,5.56,27.78,0,18.0,0.0,2.78,5.56,0.0,13.89,1,1,1,1,1,1,1,2,0
62009,619733,0,516110,12259512.0,11.29,62,0.0,0.0,12.9,19.35,4.84,24.19,0,20.67,8.06,1.61,4.84,0.0,0.0,1,1,1,1,1,1,1,4,0
20812,582034,0,563068,50192772.0,9.86,71,0.0,7.04,22.54,12.68,5.63,23.94,0,35.5,4.23,0.0,1.41,0.0,4.23,1,1,1,1,1,1,1,4,0
84124,784794,0,769977,77054113.0,14.52,62,0.0,9.68,0.0,20.97,6.45,30.65,0,12.4,3.23,0.0,9.68,0.0,9.68,1,1,1,1,1,1,1,12,0
42404,103436,0,104441,46214714.0,8.33,12,0.0,25.0,16.67,25.0,0.0,8.33,0,12.0,16.67,0.0,0.0,0.0,8.33,1,1,1,1,1,1,1,3,0
114653,437468,0,435737,22881434.0,16.0,50,0.0,6.0,2.0,10.0,4.0,28.0,0,25.0,4.0,2.0,0.0,0.0,8.0,1,1,1,1,1,1,1,2,0
121853,254952,0,253193,2667307.0,11.43,70,4.29,0.0,0.0,21.43,2.86,31.43,1,23.33,4.29,5.71,5.71,1.43,7.14,1,1,1,1,1,1,1,1,0
121387,361214,0,296148,2004841.0,15.49,71,1.41,11.27,4.23,14.08,5.63,40.85,0,14.2,1.41,2.82,7.04,2.82,4.23,1,1,1,1,1,1,1,2,0
46026,241636,0,199537,19255214.0,12.9,62,6.45,6.45,4.84,19.35,9.68,32.26,1,31.0,3.23,3.23,0.0,0.0,0.0,1,1,1,1,1,1,1,73,1
110366,11746,0,11663,48530534.0,20.0,60,0.0,1.67,3.33,11.67,3.33,48.33,0,15.0,11.67,0.0,8.33,0.0,6.67,1,1,1,1,1,1,1,4,0
95611,477847,0,481090,61872314.0,11.22,98,4.08,0.0,7.14,15.31,8.16,35.71,0,24.5,4.08,1.02,1.02,0.0,2.04,1,1,1,1,1,1,1,316,1
113340,5487647,0,5430804,20737509.0,18.18,44,0.0,2.27,0.0,9.09,13.64,45.45,0,22.0,4.55,2.27,2.27,0.0,2.27,1,1,1,1,1,1,1,4,0
130102,13310,0,12746,15265033.0,9.68,31,0.0,12.9,6.45,16.13,3.23,25.81,0,15.5,3.23,0.0,0.0,0.0,9.68,1,1,1,1,1,1,1,1,0
118987,12538,0,12416,29954834.0,9.46,74,2.7,1.35,10.81,22.97,8.11,37.84,0,14.8,8.11,0.0,0.0,0.0,6.76,1,1,1,1,1,1,1,7,0
62614,91476,0,88168,13211160.0,5.66,106,0.0,0.0,4.72,16.04,7.55,40.57,0,13.25,11.32,3.77,0.0,0.94,0.94,1,1,1,1,1,1,1,8,0
114887,594694,0,539396,23188017.0,9.3,43,0.0,9.3,0.0,13.95,9.3,27.91,0,10.75,4.65,2.33,2.33,0.0,6.98,1,1,1,1,1,1,1,38,1
127062,585663,0,526474,10379413.0,15.38,52,0.0,5.77,11.54,26.92,5.77,25.0,0,17.33,3.85,0.0,0.0,0.0,3.85,1,1,1,1,1,1,1,343,1
43686,305927,0,297830,47888713.0,21.35,89,2.25,4.49,0.0,19.1,7.87,39.33,0,22.25,6.74,1.12,0.0,0.0,10.11,1,1,1,1,1,1,1,18,0
133381,120541,0,121612,31650580.0,10.0,30,0.0,6.67,0.0,20.0,3.33,40.0,0,15.0,3.33,3.33,3.33,3.33,16.67,1,1,1,1,1,1,1,0,0
26116,536715,1,498803,57054594.0,17.14,35,0.0,2.86,5.71,20.0,2.86,31.43,0,35.0,5.71,0.0,5.71,0.0,20.0,1,1,1,1,1,1,1,46,1
131245,369516,0,297597,17007711.0,15.79,57,3.51,10.53,5.26,56.14,10.53,28.07,0,14.25,7.02,5.26,1.75,0.0,0.0,1,1,1,1,1,1,1,348,1
120170,598835,0,598450,243608.0,13.04,92,1.09,1.09,19.57,16.3,11.96,38.04,1,30.67,5.43,2.17,2.17,3.26,8.7,1,1,1,1,1,1,0,60,1
51215,146018,0,143590,27497643.0,15.58,77,2.6,0.0,1.3,19.48,11.69,36.36,0,38.5,2.6,1.3,3.9,0.0,7.79,1,1,1,1,1,1,1,57,1
35909,573260,0,527900,38301909.0,16.22,37,0.0,10.81,5.41,27.03,13.51,35.14,0,18.5,2.7,0.0,2.7,0.0,10.81,1,1,1,1,1,1,1,60,1
103903,119648,0,120882,40461849.0,8.11,37,0.0,5.41,0.0,24.32,5.41,32.43,0,18.5,2.7,2.7,0.0,0.0,8.11,1,1,1,1,1,1,1,4,0
115004,309010,0,311634,23494373.0,3.7,27,0.0,11.11,25.93,14.81,0.0,7.41,0,13.5,14.81,0.0,0.0,0.0,7.41,1,1,1,1,1,1,1,18,0
118407,48896,0,48270,29084970.0,11.52,191,0.52,3.14,1.05,10.47,4.71,52.36,0,21.22,10.47,3.66,0.52,0.0,1.57,1,1,1,1,1,1,1,20,0
38139,7165,0,7368,40980313.0,5.1,98,2.04,22.45,7.14,15.31,1.02,15.31,0,3.38,31.63,0.0,1.02,1.02,8.16,1,1,1,1,1,1,1,0,0
79413,1414670,0,1445407,69743414.0,9.38,64,1.56,3.12,14.06,17.19,3.12,28.12,0,16.0,6.25,4.69,0.0,1.56,6.25,1,1,1,1,1,1,1,43,1
117228,377190,0,377913,27302114.0,9.8,51,0.0,3.92,5.88,15.69,5.88,25.49,0,17.0,7.84,0.0,0.0,0.0,3.92,1,1,1,1,1,1,1,2,0
118383,492544,0,477529,29040014.0,12.35,81,0.0,4.94,11.11,25.93,3.7,18.52,0,13.5,7.41,2.47,1.23,0.0,6.17,1,1,1,1,1,1,1,17,0
53900,553374,0,430709,89711.0,9.38,32,0.0,0.0,18.75,18.75,0.0,21.88,0,10.67,9.38,0.0,0.0,0.0,0.0,1,1,1,1,1,1,0,100,1
84101,594044,0,572881,77007313.0,17.31,52,0.0,7.69,0.0,28.85,9.62,32.69,0,17.33,7.69,1.92,0.0,0.0,9.62,1,1,1,1,1,1,1,834,1
37859,578115,0,546977,40588873.0,26.0,50,8.0,2.0,0.0,22.0,10.0,40.0,0,25.0,4.0,0.0,2.0,0.0,16.0,1,1,1,1,1,1,1,18,0
118319,605116,0,580109,28949106.0,17.86,28,0.0,0.0,7.14,21.43,0.0,42.86,0,14.0,3.57,0.0,0.0,0.0,7.14,1,1,1,1,1,1,1,6,0
4930,496536,0,493778,88968310.0,6.52,46,0.0,2.17,28.26,15.22,6.52,32.61,0,46.0,2.17,2.17,2.17,0.0,2.17,1,1,1,1,1,1,1,8,0
93435,175812,0,186260,58680613.0,12.0,50,0.0,0.0,2.0,24.0,0.0,30.0,0,25.0,8.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,37,0
119013,263320,0,261982,30070466.0,17.14,35,5.71,0.0,2.86,25.71,5.71,37.14,0,11.67,2.86,0.0,0.0,2.86,0.0,1,1,1,1,1,1,1,87,1
127004,585728,0,526481,10291214.0,18.18,44,2.27,4.55,13.64,13.64,2.27,34.09,0,14.67,4.55,4.55,0.0,4.55,2.27,1,1,1,1,1,1,1,34,0
26479,267156,0,269284,57558314.0,8.33,12,0.0,0.0,0.0,25.0,0.0,16.67,0,4.0,16.67,0.0,0.0,0.0,16.67,1,1,1,1,1,1,1,5,0
5486,228240,0,234380,89753114.0,7.41,81,0.0,1.23,1.23,12.35,2.47,28.4,0,16.2,6.17,0.0,0.0,1.23,6.17,1,1,1,1,1,1,1,9,0
85191,384967,0,402707,78876014.0,18.75,32,0.0,0.0,12.5,18.75,6.25,34.38,0,8.0,6.25,0.0,9.38,3.12,18.75,1,1,1,1,1,1,1,1,0
112175,88307,0,88058,19253053.0,16.98,53,1.89,3.77,0.0,16.98,1.89,30.19,0,17.67,7.55,5.66,9.43,1.89,9.43,1,1,1,1,1,1,1,71,1
